   edgecnt,totalfence,    keycnt,       pts,     polys,       gen,      cost,  fencecnt
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         4
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         4
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         4
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         4
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         4
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         4
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         4
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         5
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         5
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         4
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         5
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         4
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         5
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         5
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         4
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         4
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         4
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         4
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         4
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         4
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         4
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         4
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         6
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         7
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         9
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         6
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         5
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         4
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         5
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         5
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         6
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         4
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         4
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         4
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         6
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         4
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         3
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         2
      8391,      9219,      5639,         6,        47,      9573,   7108.62,         1
